Time,DATE_R,AC_TYPE,FLIGHT_PHASE,LDGNOS,N11,N12,ALT_STD,ALT_QNH,RALT1,GS,IAS,VRTG,LONG,LATG,IVV,FPA_SEL,DRIFT,HEAD,LONG_AIR,LAT_AIR,CITY_FROM_R,CITY_TO_R,WIN_SPDR,WIN_DIR,AP_EGD1,AP_EGD2,PITCH_CPT,PITCH_FO,ROLL_CPT,ROLL_FO,RUDD,ELEVL,ELEVR,FLAP,SPOIL_R2,SPOIL_R3,SPOIL_R5,TAT,VIB_N1FNT1,VIB_N1FNT2,VIB_N2FNT1,VIB_N2FNT2,EGT1,EGT2,GW,TIME_R,DATE_R
33:03.0,2016/1/10,66,TAXI OUT,GROUND,5.8,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,0,0,0,0,23.5,0,0,0,0.2,127,497,66733,23:33:00,2016/1/10
33:03.1,2016/1/10,66,TAXI OUT,GROUND,6,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,0,0,0,0,23.5,0,0,0,0.2,127,497,66733,23:33:00,2016/1/10
33:03.2,2016/1/10,66,TAXI OUT,GROUND,6,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,0,0,0,0,23.5,0,0,0,0.2,127,497,66733,23:33:00,2016/1/10
33:03.4,2016/1/10,66,TAXI OUT,GROUND,6,22.1,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,0,0,0,0,23.5,0,0,0,0.2,127,497,66733,23:33:00,2016/1/10
33:03.5,2016/1/10,66,TAXI OUT,GROUND,6,22.1,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,497,66733,23:33:00,2016/1/10
33:03.6,2016/1/10,66,TAXI OUT,GROUND,6,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,493,66733,23:33:00,2016/1/10
33:03.7,2016/1/10,66,TAXI OUT,GROUND,6,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,493,66733,23:33:00,2016/1/10
33:03.9,2016/1/10,66,TAXI OUT,GROUND,6,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,493,66733,23:33:00,2016/1/10
33:04.0,2016/1/10,66,TAXI OUT,GROUND,6,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,493,66733,23:33:04,2016/1/10
33:04.1,2016/1/10,66,TAXI OUT,GROUND,6.1,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,493,66733,23:33:04,2016/1/10
33:04.3,2016/1/10,66,TAXI OUT,GROUND,6.1,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,493,66733,23:33:04,2016/1/10
33:04.4,2016/1/10,66,TAXI OUT,GROUND,6.1,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,493,66733,23:33:04,2016/1/10
33:04.5,2016/1/10,66,TAXI OUT,GROUND,6.1,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,493,66733,23:33:04,2016/1/10
33:04.6,2016/1/10,66,TAXI OUT,GROUND,6.1,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,491,66733,23:33:04,2016/1/10
33:04.8,2016/1/10,66,TAXI OUT,GROUND,6.1,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,491,66733,23:33:04,2016/1/10
33:04.9,2016/1/10,66,TAXI OUT,GROUND,6.1,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,491,66733,23:33:04,2016/1/10
33:05.0,2016/1/10,66,TAXI OUT,GROUND,6.1,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,491,66733,23:33:04,2016/1/10
33:05.1,2016/1/10,66,TAXI OUT,GROUND,6.4,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,491,66733,23:33:04,2016/1/10
33:05.3,2016/1/10,66,TAXI OUT,GROUND,6.4,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,491,66733,23:33:04,2016/1/10
33:05.4,2016/1/10,66,TAXI OUT,GROUND,6.4,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,491,66733,23:33:04,2016/1/10
33:05.5,2016/1/10,66,TAXI OUT,GROUND,6.4,22.1,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,491,66733,23:33:04,2016/1/10
33:05.6,2016/1/10,66,TAXI OUT,GROUND,6.4,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,489,66733,23:33:04,2016/1/10
33:05.7,2016/1/10,66,TAXI OUT,GROUND,6.4,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,489,66733,23:33:04,2016/1/10
33:05.9,2016/1/10,66,TAXI OUT,GROUND,6.4,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,489,66733,23:33:04,2016/1/10
33:06.0,2016/1/10,66,TAXI OUT,GROUND,6.4,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,128,489,66733,23:33:04,2016/1/10
33:06.1,2016/1/10,66,TAXI OUT,GROUND,6.5,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,489,66733,23:33:04,2016/1/10
33:06.3,2016/1/10,66,TAXI OUT,GROUND,6.5,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,489,66733,23:33:04,2016/1/10
33:06.4,2016/1/10,66,TAXI OUT,GROUND,6.5,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,489,66733,23:33:04,2016/1/10
33:06.5,2016/1/10,66,TAXI OUT,GROUND,6.5,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,0,0,0,0,23.5,0,0,0,0.2,127,489,66733,23:33:04,2016/1/10
33:06.6,2016/1/10,66,TAXI OUT,GROUND,6.5,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,0,0,0,0,23.5,0,0,0,0.2,127,488,66733,23:33:04,2016/1/10
33:06.8,2016/1/10,66,TAXI OUT,GROUND,6.5,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,-0.1,0,0,0,0,0,0,23.5,0,0,0,0.2,127,488,66733,23:33:04,2016/1/10
33:06.9,2016/1/10,66,TAXI OUT,GROUND,6.5,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,-0.1,0,0,0,0,0,0,23.5,0,0,0,0.2,127,488,66733,23:33:04,2016/1/10
33:07.0,2016/1/10,66,TAXI OUT,GROUND,6.5,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,488,66733,23:33:04,2016/1/10
33:07.1,2016/1/10,66,TAXI OUT,GROUND,6.6,22.3,60,87.31,1,0,0,0.965,-0.012,0.0078,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,488,66733,23:33:04,2016/1/10
33:07.2,2016/1/10,66,TAXI OUT,GROUND,6.6,22.3,60,87.31,1,0,0,0.977,-0.012,0.0078,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,488,66733,23:33:04,2016/1/10
33:07.4,2016/1/10,66,TAXI OUT,GROUND,6.6,22.3,60,87.31,1,0,0,0.977,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,488,66733,23:33:04,2016/1/10
33:07.5,2016/1/10,66,TAXI OUT,GROUND,6.6,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,488,66733,23:33:04,2016/1/10
33:07.6,2016/1/10,66,TAXI OUT,GROUND,6.6,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,486,66733,23:33:04,2016/1/10
33:07.8,2016/1/10,66,TAXI OUT,GROUND,6.6,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.2,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,486,66733,23:33:04,2016/1/10
33:07.9,2016/1/10,66,TAXI OUT,GROUND,6.6,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.2,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,486,66733,23:33:04,2016/1/10
33:08.0,2016/1/10,66,TAXI OUT,GROUND,6.6,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,127,486,66733,23:33:08,2016/1/10
33:08.1,2016/1/10,66,TAXI OUT,GROUND,6.8,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,486,66733,23:33:08,2016/1/10
33:08.3,2016/1/10,66,TAXI OUT,GROUND,6.8,22.3,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,486,66733,23:33:08,2016/1/10
33:08.4,2016/1/10,66,TAXI OUT,GROUND,6.8,22.3,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,486,66733,23:33:08,2016/1/10
33:08.5,2016/1/10,66,TAXI OUT,GROUND,6.8,22.3,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,486,66733,23:33:08,2016/1/10
33:08.6,2016/1/10,66,TAXI OUT,GROUND,6.8,22.4,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,485,66733,23:33:08,2016/1/10
33:08.8,2016/1/10,66,TAXI OUT,GROUND,6.8,22.4,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,485,66733,23:33:08,2016/1/10
33:08.9,2016/1/10,66,TAXI OUT,GROUND,6.8,22.4,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,485,66733,23:33:08,2016/1/10
33:09.0,2016/1/10,66,TAXI OUT,GROUND,6.8,22.4,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,485,66733,23:33:08,2016/1/10
33:09.1,2016/1/10,66,TAXI OUT,GROUND,6.8,22.4,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,485,66733,23:33:08,2016/1/10
33:09.3,2016/1/10,66,TAXI OUT,GROUND,6.8,22.4,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,485,66733,23:33:08,2016/1/10
33:09.4,2016/1/10,66,TAXI OUT,GROUND,6.8,22.4,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,485,66733,23:33:08,2016/1/10
33:09.5,2016/1/10,66,TAXI OUT,GROUND,6.8,22.4,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,485,66733,23:33:08,2016/1/10
33:09.6,2016/1/10,66,TAXI OUT,GROUND,6.8,22.5,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,485,66733,23:33:08,2016/1/10
33:09.7,2016/1/10,66,TAXI OUT,GROUND,6.8,22.5,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,485,66733,23:33:08,2016/1/10
33:09.9,2016/1/10,66,TAXI OUT,GROUND,6.8,22.5,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,485,66733,23:33:08,2016/1/10
33:10.0,2016/1/10,66,TAXI OUT,GROUND,6.8,22.5,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,126,485,66733,23:33:08,2016/1/10
33:10.1,2016/1/10,66,TAXI OUT,GROUND,6.9,22.5,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,125,485,66733,23:33:08,2016/1/10
33:10.3,2016/1/10,66,TAXI OUT,GROUND,6.9,22.5,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,125,485,66733,23:33:08,2016/1/10
33:10.4,2016/1/10,66,TAXI OUT,GROUND,6.9,22.5,60,87.31,1,0,0,0.977,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,125,485,66733,23:33:08,2016/1/10
33:10.5,2016/1/10,66,TAXI OUT,GROUND,6.9,22.5,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,125,485,66733,23:33:08,2016/1/10
33:10.6,2016/1/10,66,TAXI OUT,GROUND,6.9,22.5,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,125,484,66733,23:33:08,2016/1/10
33:10.7,2016/1/10,66,TAXI OUT,GROUND,6.9,22.5,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,125,484,66733,23:33:08,2016/1/10
33:10.9,2016/1/10,66,TAXI OUT,GROUND,6.9,22.5,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,125,484,66733,23:33:08,2016/1/10
33:11.0,2016/1/10,66,TAXI OUT,GROUND,6.9,22.5,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,125,484,66733,23:33:08,2016/1/10
33:11.1,2016/1/10,66,TAXI OUT,GROUND,7,22.5,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,124,484,66733,23:33:08,2016/1/10
33:11.3,2016/1/10,66,TAXI OUT,GROUND,7,22.5,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,124,484,66733,23:33:08,2016/1/10
33:11.4,2016/1/10,66,TAXI OUT,GROUND,7,22.5,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,124,484,66733,23:33:08,2016/1/10
33:11.5,2016/1/10,66,TAXI OUT,GROUND,7,22.5,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,124,484,66733,23:33:08,2016/1/10
33:11.6,2016/1/10,66,TAXI OUT,GROUND,7,22.6,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,124,484,66733,23:33:08,2016/1/10
33:11.8,2016/1/10,66,TAXI OUT,GROUND,7,22.6,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,124,484,66733,23:33:08,2016/1/10
33:11.9,2016/1/10,66,TAXI OUT,GROUND,7,22.6,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,124,484,66733,23:33:08,2016/1/10
33:12.0,2016/1/10,66,TAXI OUT,GROUND,7,22.6,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,0,0,0,0,23.5,0,0,0,0.2,124,484,66733,23:33:12,2016/1/10
33:12.1,2016/1/10,66,TAXI OUT,GROUND,4.5,22.6,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,0,0,0,0,23.5,0,0,0,0.2,123,484,66733,23:33:12,2016/1/10
33:12.3,2016/1/10,66,TAXI OUT,GROUND,4.5,22.6,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,0,0,0,0,23.5,0,0,0,0.2,123,484,66733,23:33:12,2016/1/10
33:12.4,2016/1/10,66,TAXI OUT,GROUND,4.5,22.6,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,-0.1,0,0,0,0,0,0,23.5,0,0,0,0.2,123,484,66733,23:33:12,2016/1/10
33:12.5,2016/1/10,66,TAXI OUT,GROUND,4.5,22.6,60,87.31,1,0,0,0.965,-0.012,0,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,123,484,66733,23:33:12,2016/1/10
33:12.6,2016/1/10,66,TAXI OUT,GROUND,4.5,22.6,60,87.31,1,0,0,0.977,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,123,483,66733,23:33:12,2016/1/10
33:12.7,2016/1/10,66,TAXI OUT,GROUND,4.5,22.6,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,123,483,66733,23:33:12,2016/1/10
33:12.9,2016/1/10,66,TAXI OUT,GROUND,4.5,22.6,60,87.31,1,0,0,0.965,-0.012,0.0039,0,-368,-0.088,268.95,110.4769,19.9598,ZJHK,ZGSZ,4,277.73,N,NOFALT,10.28,10.9,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.2,123,483,66733,23:33:12,2016/1/10
